     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4326500 2691500  1  6 11  -3.2  979 152  7.9 7  2.4  76    3   65 269 -296  3
4326500 2691500  1  6 12  -2.6  979 157  7.6 6  2.4  76    4   90 257 -300  3
4326500 2691500  1  6 13  -2.0  978 160  4.6 7  2.5  75    0   69 251 -302  3
4326500 2691500  1  6 14  -2.0  978 164  6.5 7  2.6  77    0   44 263 -305  3
4326500 2691500  1  6 15  -2.0  978 166  6.3 7  2.7  79    0   27 264 -306  3
4326500 2691500  1  6 16  -1.9  978 171  5.7 7  2.7  80    0    4 270 -307  3
4326500 2691500  1  6 17  -0.8  979 157  3.4 7  2.9  80    0    0 279 -306  3
4326500 2691500  1  6 18  -1.3  979 147  4.2 8  3.0  82    0    0 293 -306  3
4326500 2691500  1  6 19  -0.4  978 144  5.0 8  3.1  84    0    0 305 -307  3
4326500 2691500  1  6 20  -0.3  978 127  5.5 8  3.3  86    0    0 308 -307  3
4326500 2691500  1  6 21   0.3  977 123  4.0 8  3.4  87    0    0 309 -308  3
4326500 2691500  1  6 22   0.6  977 137  2.3 7  3.5  87    0    0 302 -309  3
4326500 2691500  1  6 23   1.7  977 172  4.4 8  3.7  87    0    0 304 -311  3
4326500 2691500  1  6 24   3.7  977 172  5.1 8  4.0  84    0    0 319 -316  3
4326500 2691500  1  7  1   2.6  977 176  6.9 8  4.1  82    0    0 321 -318  3
4326500 2691500  1  7  2   3.0  977 167  7.2 6  4.0  84    0    0 304 -318  3
4326500 2691500  1  7  3   3.2  977 183  6.7 6  4.1  83    0    0 292 -318  3
4326500 2691500  1  7  4   3.6  977 191  7.4 7  4.2  83    0    0 301 -318  3
4326500 2691500  1  7  5   3.7  978 204  5.3 8  4.2  83    0    0 316 -318  3
4326500 2691500  1  7  6   3.9  978 198  6.6 8  4.2  82    0    0 323 -318  3
4326500 2691500  1  7  7   4.1  979 208  6.3 8  4.3  81    0    0 324 -318  3
4326500 2691500  1  7  8   3.5  980 213  4.5 8  4.3  83    0    0 324 -318  3
4326500 2691500  1  7  9   3.0  981 210  3.7 7  4.3  87    0    8 315 -317  3
4326500 2691500  1  7 10   2.8  983 212  2.8 8  4.3  90    0   30 313 -317  3
4326500 2691500  1  7 11   3.4  985 213  2.8 7  4.4  90    0   44 312 -317  3
4326500 2691500  1  7 12   3.8  986 223  2.3 8  4.5  89    0   39 312 -317  3
4326500 2691500  1  7 13   3.5  985 210  2.4 7  4.5  89    0   76 311 -317  3
4326500 2691500  1  7 14   3.9  985 190  2.2 6  4.4  86   18  101 290 -318  3
4326500 2691500  1  7 15   3.5  985 164  1.8 6  4.4  86    8   68 279 -318  3
4326500 2691500  1  7 16   4.0  985 155  1.9 8  4.4  87    0   16 298 -318  3
4326500 2691500  1  7 17   4.2  985 132  1.9 8  4.5  86    0    0 320 -318  3
4326500 2691500  1  7 18   4.1  984 104  2.1 8  4.6  88    0    0 322 -318  3
4326500 2691500  1  7 19   4.0  984 144  2.3 8  4.7  91    0    0 322 -318  3
4326500 2691500  1  7 20   3.8  984 160  2.6 8  4.7  92    0    0 321 -318  3
4326500 2691500  1  7 21   4.2  984 163  3.2 7  4.7  90    0    0 310 -320  3
4326500 2691500  1  7 22   3.5  983 156  2.0 6  4.7  91    0    0 288 -323  3
4326500 2691500  1  7 23   3.9  983 158  3.3 7  4.7  92    0    0 288 -322  3
4326500 2691500  1  7 24   5.2  983 156  4.3 8  4.8  88    0    0 313 -322  3
4326500 2691500  1  8  1   4.5  983 155  4.3 8  4.7  85    0    0 327 -323  3
4326500 2691500  1  8  2   5.1  983 173  3.3 7  4.7  85    0    0 313 -323  3
4326500 2691500  1  8  3   4.4  983 170  2.4 8  4.7  85    0    0 315 -323  3
4326500 2691500  1  8  4   3.9  984 194  2.6 8  4.6  87    0    0 325 -323  3
4326500 2691500  1  8  5   4.1  984 196  2.9 8  4.6  88    0    0 325 -324  3
4326500 2691500  1  8  6   4.2  984 185  3.9 6  4.6  87    0    0 308 -325  3
4326500 2691500  1  8  7   3.9  983 192  3.3 8  4.5  87    0    0 308 -327  3
4326500 2691500  1  8  8   4.1  983 186  3.2 8  4.6  88    0    0 324 -328  3
4326500 2691500  1  8  9   4.1  984 189  4.6 7  4.7  89    0    8 317 -328  3
4326500 2691500  1  8 10   5.4  984 183  5.3 8  4.8  87    0   15 320 -329  3
4326500 2691500  1  8 11   5.7  984 168  3.5 8  4.9  84    0   50 329 -329  3
4326500 2691500  1  8 12   5.7  984 182  4.3 7  5.0  84    0   59 324 -329  3
4326500 2691500  1  8 13   5.8  984 184  3.7 8  5.0  86    0   57 324 -329  3
4326500 2691500  1  8 14   5.7  984 190  4.3 8  5.1  86    0   64 330 -330  3
4326500 2691500  1  8 15   5.8  983 197  4.7 7  5.1  87   13   61 323 -332  3
4326500 2691500  1  8 16   5.5  983 206  4.8 7  5.2  89    7   26 316 -331  3
4326500 2691500  1  8 17   5.8  984 189  3.3 6  5.3  90    0    0 309 -329  3
4326500 2691500  1  8 18   6.0  983 194  2.8 7  5.3  89    0    0 309 -328  3
4326500 2691500  1  8 19   6.1  983 185  4.5 7  5.3  88    0    0 315 -328  3
4326500 2691500  1  8 20   5.9  983 189  5.8 7  5.3  88    0    0 314 -330  3
4326500 2691500  1  8 21   6.3  984 185  6.0 6  5.2  86    0    0 306 -331  3
4326500 2691500  1  8 22   5.7  984 201  3.9 4  5.2  86    0    0 287 -333  3
4326500 2691500  1  8 23   6.0  984 193  3.1 6  5.1  87    0    0 285 -333  3
4326500 2691500  1  8 24   6.0  984 185  4.5 6  5.1  86    0    0 298 -333  3
4326500 2691500  1  9  1   5.3  984 184  5.4 7  5.1  87    0    0 304 -333  3
4326500 2691500  1  9  2   5.1  983 191  4.6 4  5.0  88    0    0 287 -334  3
4326500 2691500  1  9  3   5.2  983 200  3.5 4  4.9  88    0    0 267 -333  3
4326500 2691500  1  9  4   5.3  983 197  3.3 6  4.9  87    0    0 282 -333  3
4326500 2691500  1  9  5   5.3  983 184  3.8 7  4.9  86    0    0 304 -332  3
4326500 2691500  1  9  6   5.3  982 185  2.5 7  4.9  87    0    0 312 -330  3
4326500 2691500  1  9  7   5.5  982 189  2.2 7  5.0  87    0    0 312 -329  3
4326500 2691500  1  9  8   6.2  982 188  3.2 7  5.0  84    0    0 312 -328  3
4326500 2691500  1  9  9   6.3  983 190  4.9 6  4.9  80    2   13 305 -327  3
4326500 2691500  1  9 10   6.7  983 190  5.7 6  4.8  77    5   47 296 -327  3
4326500 2691500  1  9 11   7.2  982 197  6.8 8  4.7  74    2   70 310 -329  3
4326500 2691500  1  9 12   7.0  982 201  6.4 8  4.7  72   10  109 324 -331  3
4326500 2691500  1  9 13   6.7  983 205  4.8 7  4.6  72    8  113 315 -333  3
4326500 2691500  1  9 14   5.4  983 218  3.5 6  4.5  75    5   95 298 -334  3
4326500 2691500  1  9 15   5.9  983 217  4.1 4  4.5  77   15   84 277 -334  3
4326500 2691500  1  9 16   5.3  983 230  3.6 7  4.5  77    2   30 283 -333  3
4326500 2691500  1  9 17   4.8  984 230  1.5 8  4.5  80    0    0 307 -332  3
4326500 2691500  1  9 18   4.6  985 232  0.5 7  4.5  82    0    0 306 -331  3
4326500 2691500  1  9 19   3.9  986 231  0.3 7  4.4  83    0    0 299 -330  3
4326500 2691500  1  9 20   3.9  987 271  0.0 7  4.3  84    0    0 299 -330  3
4326500 2691500  1  9 21   3.5  988 257  0.1 6  4.4  86    0    0 293 -330  3
4326500 2691500  1  9 22   3.2  989 127  0.0 6  4.4  88    0    0 286 -330  3
4326500 2691500  1  9 23   2.8  990 215  0.9 7  4.3  89    0    0 290 -330  3
4326500 2691500  1  9 24   2.6  991 194  0.8 7  4.3  91    0    0 294 -329  3
4326500 2691500  1 10  1   2.4  991 184  0.8 8  4.3  92    0    0 298 -328  3
