Koordinatensystem : Lambert konform konisch
Rechtswert        : 4326500 Meter
Hochwert          : 2691500 Meter
Hoehenlage        : 235 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4326500 2691500  1  8  1  -4.7 1003  20  2.9 4  2.3  86    0    0 228 -293  0
4326500 2691500  1  8  2  -4.2 1003  33  2.4 4  2.3  85    0    0 245 -291  0
4326500 2691500  1  8  3  -7.0 1003  82  3.4 2  2.2  89    0    0 231 -284  0
4326500 2691500  1  8  4  -7.0 1003  87  2.2 1  2.1  93    0    0 214 -274  0
4326500 2691500  1  8  5  -5.0 1004  32  2.6 1  2.1  88    0    0 212 -266  0
4326500 2691500  1  8  6  -6.7 1003  35  1.2 1  2.1  86    0    0 213 -262  0
4326500 2691500  1  8  7  -4.7 1003  50  1.2 0  2.1  84    0    0 209 -260  0
4326500 2691500  1  8  8  -6.3 1004  96  1.8 1  2.1  84    0    0 209 -259  0
4326500 2691500  1  8  9  -7.0 1004 111  1.8 4  2.1  89    7   15 225 -258  0
4326500 2691500  1  8 10  -5.2 1004 119  1.8 6  2.1  88   80   55 252 -260  0
4326500 2691500  1  8 11  -3.6 1005  62  3.0 6  2.3  82  134   83 265 -266  0
4326500 2691500  1  8 12  -1.5 1005  15  3.9 1  2.4  76  160  105 244 -275  0
4326500 2691500  1  8 13  -1.2 1005  52  4.3 0  2.5  72  155  113 218 -282  0
4326500 2691500  1  8 14  -1.2 1004  87  3.5 0  2.5  71  124  104 213 -286  0
4326500 2691500  1  8 15  -0.9 1004 112  2.7 0  2.5  69   70   77 214 -284  0
4326500 2691500  1  8 16  -2.9 1004 153  1.6 0  2.4  72    5   33 212 -278  0
4326500 2691500  1  8 17  -4.1 1004 194  1.7 0  2.2  75    0    0 208 -269  0
4326500 2691500  1  8 18  -5.8 1004 195  3.1 0  2.0  76    0    0 204 -262  0
4326500 2691500  1  8 19  -6.3 1004 200  3.4 0  1.9  76    0    0 200 -258  0
4326500 2691500  1  8 20  -7.0 1004 274  1.3 1  1.8  76    0    0 203 -255  0
4326500 2691500  1  8 21  -8.5 1004  56  1.3 3  1.7  80    0    0 213 -254  0
4326500 2691500  1  8 22  -8.2 1004  61  1.2 1  1.6  80    0    0 211 -253  0
4326500 2691500  1  8 23  -8.4 1005  50  2.5 0  1.6  78    0    0 198 -251  0
4326500 2691500  1  8 24  -7.7 1005  14  1.8 4  1.6  75    0    0 210 -251  0
4326500 2691500  1  9  1  -6.3 1004 173  3.0 3  1.5  68    0    0 225 -250  0
4326500 2691500  1  9  2  -6.3 1004 165  3.2 3  1.6  66    0    0 223 -260  0
4326500 2691500  1  9  3  -5.0 1005 160  3.6 5  1.6  63    0    0 234 -283  0
4326500 2691500  1  9  4  -8.1 1004 140  2.6 4  1.5  66    0    0 236 -296  0
4326500 2691500  1  9  5  -9.0 1004 138  1.8 1  1.6  78    0    0 214 -296  0
4326500 2691500  1  9  6  -8.5 1004 142  2.1 1  1.6  81    0    0 201 -296  0
4326500 2691500  1  9  7  -5.6 1004 138  2.1 0  1.6  72    0    0 200 -296  0
4326500 2691500  1  9  8  -5.3 1005 149  2.2 0  1.7  65    0    0 200 -295  0
4326500 2691500  1  9  9  -5.7 1005 155  2.0 0  1.7  66   11   15 200 -294  0
